DATABASE_NAME,SCHEMA_NAME,OBJECT_NAME,OBJECT_TYPE,COMPLEXITY_LEVEL
"STARS4_SL_META","NA","PARAM_OUT_Basel_DA1867","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_BOF_CC_PLEDGED","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_BOF_PLEDGED","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_BOF_SFTP","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_BOF_SFTP_PNBD","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_CALYPSO","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_CDW_DA5614","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_Coll_Loan","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_ContractApm","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_CoveredBondsCapdb","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_CoveredBondsMonthly","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_CoveredBondsPregl","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_DA6261","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_EffectiveMaturity","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_EVENTS","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_FXRATES","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_IFRS9_DELIVERY_STATUS","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_IFRS9_EOM_LOAD","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_IFTP","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_IRRBB_EOD","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_IRRBB_EVR_EOD","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_IRRBB_EVR_FILE_EOD","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_LCR","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_LCR_FILE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_LST_EOD","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_LST_VIEW","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_MATLAB_FIXED","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_MATLAB_FLOAT","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_MATLAB_NMD","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_MATLAB_REPL","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_MCDM_WSS","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_ORCA_YIELDCURVE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_PROFOLIA","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_REVAL","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_RLN","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_SPREAD_VIEW","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_TLDP_CUSTOMER","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_OUT_TrcFg","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_ADD_COLL_OUTFLOW","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_ALGO","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_APM","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_CASHFLOW_FILE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_CL_FPML_VALUES","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_DK_NK_FTP_RATES","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_ELIGIBLE_INSTRUMENTS","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_EngineAAE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_ENGINE_CFG","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_EVENTS_DAY","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_EVENTS_NIGHT","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_ALLCUST","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_APPETITE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_BASEL","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_CUSTOMDIM","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_EMARGINS","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_ENOMARGINS","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_ESOT","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_EVEDAILY","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_FDELTA","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_FDNOMARGINS","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_FMARGINS","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_FNOMARGINS","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_FVDAILY","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_GENLEDGER","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_GRADUAL","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_NOM","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_FOCUS_NOMBASEL","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_GAP1_CALYPSO","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_GAP1_RLN","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_GC","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_GLOBMKTTW","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_GLOB_TRSY","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_GSI","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_GTSL","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_GTSL_LIQ","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_GTSL_NCBA","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_IDA","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_IFTP","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_INDEX_SE_FILE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_INF_CASHFLOW","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_IRRBB","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_LIQ","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MANUAL_FILE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MASTERDATA","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MASTERDATA_PRODUCT","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MATLAB","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MCDM_CALYPSO","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MCDM_CALYPSO_CASHFLOW","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MCDM_Instr_Issuer","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MCDM_OTC","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MCDM_RLN","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MCDM_RLN_PRICE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MKT_LCR","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MQ_CAL_TRADE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_MQ_MCDM_RLN","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_NCS_FILE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_NEG_INTEREST_RATES","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_NETTING","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_NOTCH","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_OPERATING_EXPENSES","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_ORCA_Coupon_Values","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_ORCA_Curve_Details","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_ORCA_DATA_CHECK","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_ORCA_DATA_CURRENCY","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_ORD","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_PARTY_DK","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_PRICE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_RETAIL","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_RETAIL_CUSTOMER_FILE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_REVALINF_PRICE","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_TGL","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_TS_INF","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_UDD","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_WSS","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SRC_WSS_NYS","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_SSL_DAILY","VIEW","MEDIUM"
"STARS4_SL_META","NA","PARAM_WRK_FALM","VIEW","MEDIUM"
"STARS4_SL_META","NA","STARS_LKP_APM_SOURCE","VIEW","SIMPLE"
"STARS4_SL_META","NA","STARS_POLLING_SETTINGS_CURRENT","VIEW","SIMPLE"
"STARS4_SL_META","NA","VIEW_DATA_AVAILABILITY_LOG","VIEW","SIMPLE"
"STARS4_SL_META","NA","VIEW_DATA_POINT","VIEW","SIMPLE"
"STARS4_SL_META","NA","VIN_SRC_DELIVERY","VIEW","SIMPLE"
"STARS4_SL_META","NA","VIN_STARS_ETL_EXEC_EVENT_LOG","VIEW","SIMPLE"
"STARS4_SL_META","NA","V_META_ID_MAX_VALUE","VIEW","SIMPLE"
"STARS4_SL_META","NA","V_OUT_DELIVERY","VIEW","SIMPLE"
"STARS4_SL_META","NA","V_SRC_DELIVERY","VIEW","SIMPLE"
"STARS4_SL_META","NA","V_SRC_DELIVERY_LOG","VIEW","SIMPLE"
"STARS4_SL_META","NA","V_STARS_ETL_BATCH_LOG","VIEW","SIMPLE"
"STARS4_SL_META","NA","V_STARS_ETL_EXEC_EVENT_LOG","VIEW","SIMPLE"
"STARS4_SL_META","NA","V_STARS_ETL_EXEC_ID_LOG","VIEW","SIMPLE"
"STARS4_SL_META","NA","V_STARS_ETL_SCHEDULE_EVENT_LOG","VIEW","SIMPLE"
"STARS4_SL_META","NA","V_STARS_SETTINGS","VIEW","SIMPLE"
"STARS4_SL_META","NA","pr_set_bteq_variable2","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_data_archive","PROCEDURE","MEDIUM"
"STARS4_SL_META","NA","p_data_purge","PROCEDURE","MEDIUM"
"STARS4_SL_META","NA","p_out_delivery","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_src_delivery","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_src_delivery_run_DQ","PROCEDURE","MEDIUM"
"STARS4_SL_META","NA","p_src_delivery_run_DQ_AggCheck","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_src_delivery_run_DQ_AggVar","PROCEDURE","MEDIUM"
"STARS4_SL_META","NA","p_src_delivery_run_DQ_AggVar_LIQ","PROCEDURE","MEDIUM"
"STARS4_SL_META","NA","p_src_delivery_run_DQ_AggVar_NCBA","PROCEDURE","COMPLEX"
"STARS4_SL_META","NA","p_src_delivery_run_DQ_Delta","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_src_delivery_run_DQ_HeaderCount","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_src_delivery_run_DQ_NotNull","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_src_delivery_run_DQ_StgTarget","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_src_orca_dq","PROCEDURE","MEDIUM"
"STARS4_SL_META","NA","p_ssl_DQ","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_ssl_DQ_Contract","PROCEDURE","COMPLEX"
"STARS4_SL_META","NA","p_stars_etl_add_event","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_stars_etl_batch_end","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_stars_etl_batch_start","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_stars_log_data_availability","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_stars_move_position_date","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","p_stars_next_position_date","PROCEDURE","MEDIUM"
"STARS4_SL_META","NA","p_stars_schedule_add_event","PROCEDURE","SIMPLE"
"STARS4_SL_META","NA","P_STATS_COLLECTION","PROCEDURE","MEDIUM"
"STARS4_SL_META","NA","p_stats_collection_no_threshold","PROCEDURE","MEDIUM"
"STARS4_SL_META","NA","STARS_METADATA_MANAGEMENT","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","AGG_XCURR_REP_CUR","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","AGG_XCURR_REV_CUR","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_CASHFLOW_LCR","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_COUNTERPARTY_6261","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_CPTY_ELIMINATION_LEVEL","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_AMORTIZATION","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_CONTRACT_FOCUS","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_CONTRACT_FOCUS_IRRBB","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_CONTRACT_FOCUS_IRRBB2","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_CONTRACT_SSL","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_CONTRACT_SSL2","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_CONTRACT_SSL3","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_COUPON_CASH_FLOW","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_COUPON_CASH_FLOW1","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_COUPON_CASH_FLOW2","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_DATE_BUCKET1","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_DATE_BUCKET_IRRBB","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_FIXED","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_FIXED_IRRBB","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_FIXED_IRRBB_ER","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_FIXED_IRRBB_EVR","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_FLOATING","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_FLOATING_IRRBB","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_FLOATING_IRRBB_ER","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_FLOATING_IRRBB_EVR","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_NON_MATURING","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_NON_MATURING_IRRBB","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_NON_RATE_SENSITIVE","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_NON_RATE_SEN_IRRBB","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FALM_SWAPS_IRRBB","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_FOCUS_PREP_PROBABILITIES_AGG","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IFRS9_CONTRACTS","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IFRS9_CONTRACT_LIST","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IFRS9_DATES","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IFRS9_DETAILS","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IRRBB_AMORTIZATION","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IRRBB_AMORTIZATION_EVR","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IRRBB_CONTRACT","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IRRBB_CONTRACT_CASH","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IRRBB_CONTRACT_PRE","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IRRBB_COUPON_CASH_FLOW","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IRRBB_COUPON_CASH_FLOW_EVR","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IRRBB_INSTR_UNDERLY_FUTOPT","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IRRBB_INSTR_UNDERLY_FUTURE","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_IRRBB_VAL_CURVE_UNDERLBOND","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_LCR_LINE_ITEM_01","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_LCR_LINE_ITEM_02","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_LCR_LINE_ITEM_02_BKP","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_LCR_LINE_ITEM_03","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_LCR_LINE_ITEM_04","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_NSFR_REP_REV_TBL1","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_NSFR_REP_REV_TBL2","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_NSFR_TRIPARTY_TBL1","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_NSFR_TRIPARTY_TBL2","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_NSFR_TRIPARTY_TBL3","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_NSFR_TRIPARTY_TBL4","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_NSFR_TRIPARTY_TBL5","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_XCURR_ASSET_FLOWS","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_XCURR_ASSET_FLOW_HC","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_XCURR_CASH_FLOWS","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_XCURR_CASH_FLOW_HC","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_XCURR_REP_CUR","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","WRK_XCURR_REV_CUR","TABLE","NA"
"STARS4_SL_OUT_WORK","NA","DATA_FALM_CONTRACT_FOCUS","VIEW","SIMPLE"
"STARS4_SL_OUT_WORK","NA","DATA_FALM_CONTRACT_FOCUS_IRRBB","VIEW","SIMPLE"
"STARS4_SL_OUT_WORK","NA","pr_data_falm_cashflow_ssl","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_data_falm_contract_focus","PROCEDURE","COMPLEX"
"STARS4_SL_OUT_WORK","NA","pr_data_falm_fx_rate","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo05_focus_irrbb__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo05_focus_irrbb__wrk","PROCEDURE","COMPLEX"
"STARS4_SL_OUT_WORK","NA","pr_sslo06_fixed_ER__process","PROCEDURE","COMPLEX"
"STARS4_SL_OUT_WORK","NA","pr_sslo06_fixed_EVR__process","PROCEDURE","COMPLEX"
"STARS4_SL_OUT_WORK","NA","pr_sslo06_fixed_Manual_Enc_nsfr","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo06_fixed__process","PROCEDURE","COMPLEX"
"STARS4_SL_OUT_WORK","NA","pr_sslo07_floating__process","PROCEDURE","COMPLEX"
"STARS4_SL_OUT_WORK","NA","pr_sslo07_float_ER__process","PROCEDURE","COMPLEX"
"STARS4_SL_OUT_WORK","NA","pr_sslo07_float_EVR__process","PROCEDURE","COMPLEX"
"STARS4_SL_OUT_WORK","NA","pr_sslo08_non_mat_ER__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo08_non_mat__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo09_nonrtsen_ER__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo09_non_ratesen__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo10_facilities__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo11_repo_irrbb__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo12_amort_ER__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo12_amort_EVR__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo12_amort__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo19_cf_irrbb__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo20_coupon_ER__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo20_coupon_EVR__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo20_coupon__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo24_lcr_cont_process","PROCEDURE","COMPLEX"
"STARS4_SL_OUT_WORK","NA","pr_sslo26_swaps_irrbb__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo27_fra_irrbb__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo28_fx_irrbb__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo29_cap_floor__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo30_swaptions__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo31_futures__process","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo32_future_options_irrbb","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_sslo33_fxforwards_irrbb","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_wrk_falm_date_bucket1","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_wrk_lcr_line_item_04","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","pr_xcurr_rev_rep_process","PROCEDURE","COMPLEX"
"STARS4_SL_OUT_WORK","NA","p_agg_xcurr_rev_cur__daily","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_agg_xcurr_rev_cur__eom","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_amortization__daily","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_amortization__eom","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_coupon_cash_flow_daily","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_coupon_cash_flow_eom","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_credit_facilities__daily","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_credit_facilities__eom","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_fixed__daily","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_fixed__eom","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_floating__daily","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_floating__eom","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_non_maturing__daily","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_non_maturing__eom","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_non_rt_sen__daily","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_non_rt_sen__eom","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_data_falm_repostyle_trans","PROCEDURE","COMPLEX"
"STARS4_SL_OUT_WORK","NA","p_data_falm_repostyle_trans_nsfr09","PROCEDURE","COMPLEX"
"STARS4_SL_OUT_WORK","NA","p_delivery_status","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_delivery_status_lpe","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_fact_contract_lcr_line_item","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","p_lcr_contract_process","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_load_T_UDD_FI_COLLATERAL","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","p_meta_out_lcr_eod","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_meta_out_lcr_eom","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_OUT_ALMM66","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_out_ALMM66_dq","PROCEDURE","MEDIUM"
"STARS4_SL_OUT_WORK","NA","p_out_almm67","PROCEDURE","SIMPLE"
"STARS4_SL_OUT_WORK","NA","p_out_almm67_dq","PROCEDURE","MEDIUM"
